model,interval_start_datetime,actual_call_volume,predicted_call_volume,avg_handle_time_sec,traffic_intensity_erlangs,base_required_agents,shrinkage_adjusted_agents,expected_occupancy,service_level_probability,target_service_level,sla_target_sec,max_occupancy,shrinkage_rate
ridge,2026-01-15T22:30:00,,155.5040,552.68,47.7469,57,82,0.8377,0.9034,0.8000,20,0.8500,0.3000
ridge,2026-01-15T23:00:00,,144.4850,554.53,44.5115,53,76,0.8398,0.8874,0.8000,20,0.8500,0.3000
ridge,2026-01-15T23:30:00,,138.0266,557.29,42.7335,51,73,0.8379,0.8845,0.8000,20,0.8500,0.3000
ridge,2026-01-16T00:00:00,,144.1852,558.00,44.6978,53,76,0.8434,0.8801,0.8000,20,0.8500,0.3000
ridge,2026-01-16T00:30:00,,141.1248,558.54,43.7909,52,75,0.8421,0.8793,0.8000,20,0.8500,0.3000
ridge,2026-01-16T01:00:00,,131.6092,560.14,40.9552,49,70,0.8358,0.8815,0.8000,20,0.8500,0.3000
ridge,2026-01-16T01:30:00,,113.3413,559.95,35.2586,42,61,0.8395,0.8456,0.8000,20,0.8500,0.3000
ridge,2026-01-16T02:00:00,,110.8639,560.59,34.5276,41,59,0.8421,0.8347,0.8000,20,0.8500,0.3000
ridge,2026-01-16T02:30:00,,108.6800,558.79,33.7386,40,58,0.8435,0.8267,0.8000,20,0.8500,0.3000
ridge,2026-01-16T03:00:00,,108.9154,557.34,33.7239,40,58,0.8431,0.8277,0.8000,20,0.8500,0.3000
ridge,2026-01-16T03:30:00,,106.0415,554.64,32.6750,39,56,0.8378,0.8352,0.8000,20,0.8500,0.3000
ridge,2026-01-16T04:00:00,,107.9387,552.22,33.1142,39,56,0.8491,0.8080,0.8000,20,0.8500,0.3000
ridge,2026-01-16T04:30:00,,110.8839,550.21,33.8941,40,58,0.8474,0.8178,0.8000,20,0.8500,0.3000
ridge,2026-01-16T05:00:00,,121.6678,541.65,36.6119,44,63,0.8321,0.8711,0.8000,20,0.8500,0.3000
ridge,2026-01-16T05:30:00,,122.0512,536.68,36.3905,43,62,0.8463,0.8361,0.8000,20,0.8500,0.3000
ridge,2026-01-16T06:00:00,,130.9037,528.98,38.4694,46,66,0.8363,0.8715,0.8000,20,0.8500,0.3000
ridge,2026-01-16T06:30:00,,152.0729,523.64,44.2398,53,76,0.8347,0.8989,0.8000,20,0.8500,0.3000
ridge,2026-01-16T07:00:00,,158.3248,519.57,45.7001,54,78,0.8463,0.8800,0.8000,20,0.8500,0.3000
ridge,2026-01-16T07:30:00,,177.9704,520.58,51.4711,61,88,0.8438,0.9049,0.8000,20,0.8500,0.3000
ridge,2026-01-16T08:00:00,,192.1824,511.52,54.6135,65,93,0.8402,0.9210,0.8000,20,0.8500,0.3000
ridge,2026-01-16T08:30:00,,209.5098,514.51,59.8856,71,102,0.8435,0.9278,0.8000,20,0.8500,0.3000
ridge,2026-01-16T09:00:00,,224.0168,518.18,64.4891,76,109,0.8485,0.9286,0.8000,20,0.8500,0.3000
ridge,2026-01-16T09:30:00,,233.1893,520.05,67.3720,80,115,0.8421,0.9442,0.8000,20,0.8500,0.3000
ridge,2026-01-16T10:00:00,,253.9980,521.81,73.6328,87,125,0.8464,0.9480,0.8000,20,0.8500,0.3000
ridge,2026-01-16T10:30:00,,259.1836,522.91,75.2936,89,128,0.8460,0.9509,0.8000,20,0.8500,0.3000
ridge,2026-01-16T11:00:00,,262.5669,522.80,76.2618,90,129,0.8474,0.9503,0.8000,20,0.8500,0.3000
ridge,2026-01-16T11:30:00,,272.7115,523.23,79.2730,94,135,0.8433,0.9594,0.8000,20,0.8500,0.3000
ridge,2026-01-16T12:00:00,,285.8161,522.59,82.9799,98,140,0.8467,0.9596,0.8000,20,0.8500,0.3000
ridge,2026-01-16T12:30:00,,280.4510,525.07,81.8095,97,139,0.8434,0.9622,0.8000,20,0.8500,0.3000
ridge,2026-01-16T13:00:00,,272.3257,524.91,79.4150,94,135,0.8448,0.9577,0.8000,20,0.8500,0.3000
ridge,2026-01-16T13:30:00,,288.4871,525.27,84.1846,100,143,0.8418,0.9664,0.8000,20,0.8500,0.3000
ridge,2026-01-16T14:00:00,,293.8608,523.02,85.3860,101,145,0.8454,0.9638,0.8000,20,0.8500,0.3000
ridge,2026-01-16T14:30:00,,288.6724,525.01,84.1976,100,143,0.8420,0.9663,0.8000,20,0.8500,0.3000
ridge,2026-01-16T15:00:00,,296.3359,526.36,86.6548,102,146,0.8496,0.9601,0.8000,20,0.8500,0.3000
ridge,2026-01-16T15:30:00,,284.9916,528.03,83.6020,99,142,0.8445,0.9628,0.8000,20,0.8500,0.3000
ridge,2026-01-16T16:00:00,,274.6689,528.15,80.5930,95,136,0.8483,0.9545,0.8000,20,0.8500,0.3000
ridge,2026-01-16T16:30:00,,273.0403,529.49,80.3174,95,136,0.8454,0.9578,0.8000,20,0.8500,0.3000
ridge,2026-01-16T17:00:00,,260.4132,528.40,76.4460,90,129,0.8494,0.9474,0.8000,20,0.8500,0.3000
ridge,2026-01-16T17:30:00,,252.9209,528.35,74.2398,88,126,0.8436,0.9523,0.8000,20,0.8500,0.3000
ridge,2026-01-16T18:00:00,,242.7518,528.94,71.3342,84,121,0.8492,0.9396,0.8000,20,0.8500,0.3000
ridge,2026-01-16T18:30:00,,242.9097,534.07,72.0728,85,122,0.8479,0.9426,0.8000,20,0.8500,0.3000
ridge,2026-01-16T19:00:00,,237.4478,535.61,70.6553,84,121,0.8411,0.9501,0.8000,20,0.8500,0.3000
ridge,2026-01-16T19:30:00,,221.7516,537.12,66.1703,78,112,0.8483,0.9312,0.8000,20,0.8500,0.3000
ridge,2026-01-16T20:00:00,,217.5450,539.89,65.2503,77,110,0.8474,0.9309,0.8000,20,0.8500,0.3000
ridge,2026-01-16T20:30:00,,201.2708,539.97,60.3776,72,103,0.8386,0.9355,0.8000,20,0.8500,0.3000
ridge,2026-01-16T21:00:00,,199.6654,541.37,60.0518,71,102,0.8458,0.9224,0.8000,20,0.8500,0.3000
ridge,2026-01-16T21:30:00,,192.3361,542.55,57.9728,69,99,0.8402,0.9274,0.8000,20,0.8500,0.3000
ridge,2026-01-16T22:00:00,,180.4794,549.45,55.0915,65,93,0.8476,0.9059,0.8000,20,0.8500,0.3000
ridge,2026-01-16T22:30:00,,174.2407,552.68,53.4999,63,90,0.8492,0.8977,0.8000,20,0.8500,0.3000
ridge,2026-01-16T23:00:00,,173.7536,554.53,53.5283,63,90,0.8497,0.8966,0.8000,20,0.8500,0.3000
ridge,2026-01-16T23:30:00,,164.9255,557.29,51.0615,61,88,0.8371,0.9144,0.8000,20,0.8500,0.3000
ridge,2026-01-17T00:00:00,,137.7976,558.00,42.7176,51,73,0.8376,0.8850,0.8000,20,0.8500,0.3000
ridge,2026-01-17T00:30:00,,118.9393,558.54,36.9068,44,63,0.8388,0.8561,0.8000,20,0.8500,0.3000
ridge,2026-01-17T01:00:00,,113.1098,560.14,35.1984,42,61,0.8381,0.8487,0.8000,20,0.8500,0.3000
ridge,2026-01-17T01:30:00,,98.2649,559.95,30.5686,37,53,0.8262,0.8498,0.8000,20,0.8500,0.3000
ridge,2026-01-17T02:00:00,,89.9947,560.59,28.0280,34,49,0.8244,0.8372,0.8000,20,0.8500,0.3000
ridge,2026-01-17T02:30:00,,89.6540,558.79,27.8322,34,49,0.8186,0.8491,0.8000,20,0.8500,0.3000
ridge,2026-01-17T03:00:00,,88.8363,557.34,27.5067,33,48,0.8335,0.8109,0.8000,20,0.8500,0.3000
ridge,2026-01-17T03:30:00,,87.0156,554.64,26.8125,33,48,0.8125,0.8556,0.8000,20,0.8500,0.3000
ridge,2026-01-17T04:00:00,,90.2292,552.22,27.6812,34,49,0.8142,0.8582,0.8000,20,0.8500,0.3000
ridge,2026-01-17T04:30:00,,92.6477,550.21,28.3198,34,49,0.8329,0.8189,0.8000,20,0.8500,0.3000
ridge,2026-01-17T05:00:00,,94.7429,541.65,28.5098,34,49,0.8385,0.8063,0.8000,20,0.8500,0.3000
ridge,2026-01-17T05:30:00,,104.8682,536.68,31.2672,37,53,0.8451,0.8083,0.8000,20,0.8500,0.3000
ridge,2026-01-17T06:00:00,,118.7234,528.98,34.8899,42,61,0.8307,0.8663,0.8000,20,0.8500,0.3000
ridge,2026-01-17T06:30:00,,122.7782,523.64,35.7176,43,62,0.8306,0.8711,0.8000,20,0.8500,0.3000
ridge,2026-01-17T07:00:00,,133.7695,519.57,38.6123,46,66,0.8394,0.8657,0.8000,20,0.8500,0.3000
ridge,2026-01-17T07:30:00,,148.1492,520.58,42.8465,51,73,0.8401,0.8825,0.8000,20,0.8500,0.3000
ridge,2026-01-17T08:00:00,,160.2548,511.52,45.5405,54,78,0.8433,0.8866,0.8000,20,0.8500,0.3000
ridge,2026-01-17T08:30:00,,179.4252,514.51,51.2863,61,88,0.8408,0.9107,0.8000,20,0.8500,0.3000
ridge,2026-01-17T09:00:00,,190.5094,518.18,54.8432,65,93,0.8437,0.9147,0.8000,20,0.8500,0.3000
ridge,2026-01-17T09:30:00,,201.7882,520.05,58.2997,69,99,0.8449,0.9212,0.8000,20,0.8500,0.3000
ridge,2026-01-17T10:00:00,,222.0704,521.81,64.3772,76,109,0.8471,0.9307,0.8000,20,0.8500,0.3000
ridge,2026-01-17T10:30:00,,223.0432,522.91,64.7947,77,110,0.8415,0.9405,0.8000,20,0.8500,0.3000
ridge,2026-01-17T11:00:00,,225.3733,522.80,65.4590,78,112,0.8392,0.9450,0.8000,20,0.8500,0.3000
ridge,2026-01-17T11:30:00,,234.4648,523.23,68.1552,81,116,0.8414,0.9464,0.8000,20,0.8500,0.3000
ridge,2026-01-17T12:00:00,,240.4603,522.59,69.8119,83,119,0.8411,0.9495,0.8000,20,0.8500,0.3000
ridge,2026-01-17T12:30:00,,257.4756,525.07,75.1074,89,128,0.8439,0.9533,0.8000,20,0.8500,0.3000
ridge,2026-01-17T13:00:00,,258.8290,524.91,75.4792,89,128,0.8481,0.9481,0.8000,20,0.8500,0.3000
ridge,2026-01-17T13:30:00,,247.8706,525.27,72.3321,86,123,0.8411,0.9532,0.8000,20,0.8500,0.3000
ridge,2026-01-17T14:00:00,,256.4040,523.02,74.5023,88,126,0.8466,0.9488,0.8000,20,0.8500,0.3000
ridge,2026-01-17T14:30:00,,266.7501,525.01,77.8035,92,132,0.8457,0.9546,0.8000,20,0.8500,0.3000
ridge,2026-01-17T15:00:00,,244.6609,526.36,71.5439,85,122,0.8417,0.9512,0.8000,20,0.8500,0.3000
ridge,2026-01-17T15:30:00,,253.5906,528.03,74.3905,88,126,0.8453,0.9502,0.8000,20,0.8500,0.3000
ridge,2026-01-17T16:00:00,,247.4807,528.15,72.6155,86,123,0.8444,0.9490,0.8000,20,0.8500,0.3000
ridge,2026-01-17T16:30:00,,244.5356,529.49,71.9325,85,122,0.8463,0.9451,0.8000,20,0.8500,0.3000
ridge,2026-01-17T17:00:00,,236.9112,528.40,69.5468,82,118,0.8481,0.9383,0.8000,20,0.8500,0.3000
ridge,2026-01-17T17:30:00,,236.7912,528.35,69.5053,82,118,0.8476,0.9391,0.8000,20,0.8500,0.3000
ridge,2026-01-17T18:00:00,,222.4093,528.94,65.3564,77,110,0.8488,0.9293,0.8000,20,0.8500,0.3000
ridge,2026-01-17T18:30:00,,214.6684,534.07,63.6934,75,108,0.8492,0.9247,0.8000,20,0.8500,0.3000
ridge,2026-01-17T19:00:00,,214.4724,535.61,63.8187,76,109,0.8397,0.9407,0.8000,20,0.8500,0.3000
ridge,2026-01-17T19:30:00,,210.6246,537.12,62.8500,74,106,0.8493,0.9226,0.8000,20,0.8500,0.3000
ridge,2026-01-17T20:00:00,,205.6281,539.89,61.6759,73,105,0.8449,0.9278,0.8000,20,0.8500,0.3000
ridge,2026-01-17T20:30:00,,191.9869,539.97,57.5926,68,98,0.8470,0.9144,0.8000,20,0.8500,0.3000
ridge,2026-01-17T21:00:00,,186.9586,541.37,56.2300,67,96,0.8393,0.9250,0.8000,20,0.8500,0.3000
ridge,2026-01-17T21:30:00,,180.4191,542.55,54.3808,64,92,0.8497,0.8999,0.8000,20,0.8500,0.3000
ridge,2026-01-17T22:00:00,,170.6689,549.45,52.0968,62,89,0.8403,0.9118,0.8000,20,0.8500,0.3000
ridge,2026-01-17T22:30:00,,161.7971,552.68,49.6791,59,85,0.8420,0.9009,0.8000,20,0.8500,0.3000
ridge,2026-01-17T23:00:00,,152.8846,554.53,47.0992,56,80,0.8411,0.8942,0.8000,20,0.8500,0.3000
ridge,2026-01-17T23:30:00,,156.1682,557.29,48.3502,57,82,0.8482,0.8826,0.8000,20,0.8500,0.3000
ridge,2026-01-18T00:00:00,,141.1546,558.00,43.7583,52,75,0.8415,0.8806,0.8000,20,0.8500,0.3000
ridge,2026-01-18T00:30:00,,122.2962,558.54,37.9484,45,65,0.8433,0.8503,0.8000,20,0.8500,0.3000
ridge,2026-01-18T01:00:00,,124.3658,560.14,38.7011,46,66,0.8413,0.8588,0.8000,20,0.8500,0.3000
ridge,2026-01-18T01:30:00,,114.5235,559.95,35.6264,42,61,0.8482,0.8249,0.8000,20,0.8500,0.3000
ridge,2026-01-18T02:00:00,,108.8864,560.59,33.9117,40,58,0.8478,0.8160,0.8000,20,0.8500,0.3000
ridge,2026-01-18T02:30:00,,99.0668,558.79,30.7543,37,53,0.8312,0.8393,0.8000,20,0.8500,0.3000
ridge,2026-01-18T03:00:00,,100.3555,557.34,31.0735,37,53,0.8398,0.8197,0.8000,20,0.8500,0.3000
ridge,2026-01-18T03:30:00,,93.2689,554.64,28.7393,35,50,0.8211,0.8499,0.8000,20,0.8500,0.3000
ridge,2026-01-18T04:00:00,,97.0091,552.22,29.7611,36,52,0.8267,0.8440,0.8000,20,0.8500,0.3000
ridge,2026-01-18T04:30:00,,99.9542,550.21,30.5532,37,53,0.8258,0.8513,0.8000,20,0.8500,0.3000
ridge,2026-01-18T05:00:00,,98.8897,541.65,29.7576,36,52,0.8266,0.8449,0.8000,20,0.8500,0.3000
ridge,2026-01-18T05:30:00,,102.9592,536.68,30.6981,37,53,0.8297,0.8440,0.8000,20,0.8500,0.3000
ridge,2026-01-18T06:00:00,,114.9713,528.98,33.7873,40,58,0.8447,0.8260,0.8000,20,0.8500,0.3000
ridge,2026-01-18T06:30:00,,127.4518,523.64,37.0772,44,63,0.8427,0.8500,0.8000,20,0.8500,0.3000
ridge,2026-01-18T07:00:00,,149.2382,519.57,43.0773,51,73,0.8447,0.8733,0.8000,20,0.8500,0.3000
ridge,2026-01-18T07:30:00,,164.1445,520.58,47.4725,56,80,0.8477,0.8832,0.8000,20,0.8500,0.3000
ridge,2026-01-18T08:00:00,,173.3538,511.52,49.2629,58,83,0.8494,0.8865,0.8000,20,0.8500,0.3000
ridge,2026-01-18T08:30:00,,189.6280,514.51,54.2026,64,92,0.8469,0.9070,0.8000,20,0.8500,0.3000
ridge,2026-01-18T09:00:00,,207.5580,518.18,59.7510,71,102,0.8416,0.9305,0.8000,20,0.8500,0.3000
ridge,2026-01-18T09:30:00,,224.1028,520.05,64.7468,77,110,0.8409,0.9415,0.8000,20,0.8500,0.3000
ridge,2026-01-18T10:00:00,,222.7944,521.81,64.5870,76,109,0.8498,0.9263,0.8000,20,0.8500,0.3000
ridge,2026-01-18T10:30:00,,239.8284,522.91,69.6708,82,118,0.8496,0.9364,0.8000,20,0.8500,0.3000
ridge,2026-01-18T11:00:00,,243.7383,522.80,70.7931,84,121,0.8428,0.9487,0.8000,20,0.8500,0.3000
ridge,2026-01-18T11:30:00,,242.0345,523.23,70.3556,83,119,0.8477,0.9408,0.8000,20,0.8500,0.3000
ridge,2026-01-18T12:00:00,,259.6152,522.59,75.3731,89,128,0.8469,0.9497,0.8000,20,0.8500,0.3000
ridge,2026-01-18T12:30:00,,272.6810,525.07,79.5430,94,135,0.8462,0.9561,0.8000,20,0.8500,0.3000
ridge,2026-01-18T13:00:00,,269.0317,524.91,78.4545,93,133,0.8436,0.9581,0.8000,20,0.8500,0.3000
ridge,2026-01-18T13:30:00,,272.5548,525.27,79.5353,94,135,0.8461,0.9562,0.8000,20,0.8500,0.3000
ridge,2026-01-18T14:00:00,,275.0323,523.02,79.9151,95,136,0.8412,0.9627,0.8000,20,0.8500,0.3000
ridge,2026-01-18T14:30:00,,266.9475,525.01,77.8610,92,132,0.8463,0.9538,0.8000,20,0.8500,0.3000
ridge,2026-01-18T15:00:00,,282.5099,526.36,82.6117,98,140,0.8430,0.9635,0.8000,20,0.8500,0.3000
ridge,2026-01-18T15:30:00,,260.3705,528.03,76.3794,90,129,0.8487,0.9484,0.8000,20,0.8500,0.3000
ridge,2026-01-18T16:00:00,,264.0026,528.15,77.4633,92,132,0.8420,0.9587,0.8000,20,0.8500,0.3000
ridge,2026-01-18T16:30:00,,252.3686,529.49,74.2366,88,126,0.8436,0.9523,0.8000,20,0.8500,0.3000
ridge,2026-01-18T17:00:00,,251.0634,528.40,73.7013,87,125,0.8471,0.9466,0.8000,20,0.8500,0.3000
ridge,2026-01-18T17:30:00,,238.8316,528.35,70.1042,83,119,0.8446,0.9447,0.8000,20,0.8500,0.3000
ridge,2026-01-18T18:00:00,,247.0935,528.94,72.6100,86,123,0.8443,0.9490,0.8000,20,0.8500,0.3000
ridge,2026-01-18T18:30:00,,225.9243,534.07,67.0331,79,113,0.8485,0.9328,0.8000,20,0.8500,0.3000
ridge,2026-01-18T19:00:00,,217.3027,535.61,64.6609,77,110,0.8398,0.9422,0.8000,20,0.8500,0.3000
ridge,2026-01-18T19:30:00,,204.5028,537.12,61.0233,72,103,0.8475,0.9217,0.8000,20,0.8500,0.3000
ridge,2026-01-18T20:00:00,,197.9266,539.89,59.3660,70,100,0.8481,0.9166,0.8000,20,0.8500,0.3000
ridge,2026-01-18T20:30:00,,194.0274,539.97,58.2047,69,99,0.8435,0.9222,0.8000,20,0.8500,0.3000
ridge,2026-01-18T21:00:00,,192.4219,541.37,57.8732,69,99,0.8387,0.9297,0.8000,20,0.8500,0.3000
ridge,2026-01-18T21:30:00,,171.6644,542.55,51.7420,61,88,0.8482,0.8950,0.8000,20,0.8500,0.3000
ridge,2026-01-18T22:00:00,,177.4488,549.45,54.1664,64,92,0.8463,0.9058,0.8000,20,0.8500,0.3000
ridge,2026-01-18T22:30:00,,163.8377,552.68,50.3057,60,86,0.8384,0.9099,0.8000,20,0.8500,0.3000
ridge,2026-01-18T23:00:00,,144.6564,554.53,44.5643,53,76,0.8408,0.8854,0.8000,20,0.8500,0.3000
ridge,2026-01-18T23:30:00,,136.3549,557.29,42.2159,50,72,0.8443,0.8678,0.8000,20,0.8500,0.3000
ridge,2026-01-19T00:00:00,,126.1824,558.00,39.1169,47,68,0.8323,0.8813,0.8000,20,0.8500,0.3000
ridge,2026-01-19T00:30:00,,114.4331,558.54,35.5085,42,61,0.8454,0.8318,0.8000,20,0.8500,0.3000
ridge,2026-01-19T01:00:00,,107.8137,560.14,33.5503,40,58,0.8388,0.8377,0.8000,20,0.8500,0.3000
ridge,2026-01-19T01:30:00,,96.1283,559.95,29.9039,36,52,0.8307,0.8349,0.8000,20,0.8500,0.3000
ridge,2026-01-19T02:00:00,,93.3876,560.59,29.0847,35,50,0.8310,0.8285,0.8000,20,0.8500,0.3000
ridge,2026-01-19T02:30:00,,85.6745,558.79,26.5968,32,46,0.8311,0.8099,0.8000,20,0.8500,0.3000
ridge,2026-01-19T03:00:00,,82.7503,557.34,25.6223,31,45,0.8265,0.8140,0.8000,20,0.8500,0.3000
ridge,2026-01-19T03:30:00,,85.9323,554.64,26.4787,32,46,0.8275,0.8186,0.8000,20,0.8500,0.3000
ridge,2026-01-19T04:00:00,,94.1486,552.22,28.8836,35,50,0.8252,0.8415,0.8000,20,0.8500,0.3000
ridge,2026-01-19T04:30:00,,98.4103,550.21,30.0813,36,52,0.8356,0.8245,0.8000,20,0.8500,0.3000
ridge,2026-01-19T05:00:00,,98.3990,541.65,29.6099,36,52,0.8225,0.8533,0.8000,20,0.8500,0.3000
ridge,2026-01-19T05:30:00,,101.4153,536.68,30.2377,36,52,0.8399,0.8152,0.8000,20,0.8500,0.3000
ridge,2026-01-19T06:00:00,,113.4274,528.98,33.3336,40,58,0.8333,0.8517,0.8000,20,0.8500,0.3000
ridge,2026-01-19T06:30:00,,121.4317,523.64,35.3259,42,61,0.8411,0.8445,0.8000,20,0.8500,0.3000
ridge,2026-01-19T07:00:00,,144.5347,519.57,41.7196,50,72,0.8344,0.8903,0.8000,20,0.8500,0.3000
ridge,2026-01-19T07:30:00,,158.1245,520.58,45.7314,54,78,0.8469,0.8787,0.8000,20,0.8500,0.3000
ridge,2026-01-19T08:00:00,,171.5465,511.52,48.7493,58,83,0.8405,0.9036,0.8000,20,0.8500,0.3000
ridge,2026-01-19T08:30:00,,194.4032,514.51,55.5675,66,95,0.8419,0.9202,0.8000,20,0.8500,0.3000
ridge,2026-01-19T09:00:00,,209.1735,518.18,60.2161,71,102,0.8481,0.9200,0.8000,20,0.8500,0.3000
ridge,2026-01-19T09:30:00,,230.7210,520.05,66.6589,79,113,0.8438,0.9405,0.8000,20,0.8500,0.3000
ridge,2026-01-19T10:00:00,,233.8887,521.81,67.8032,80,115,0.8475,0.9365,0.8000,20,0.8500,0.3000
ridge,2026-01-19T10:30:00,,247.2366,522.91,71.8229,85,122,0.8450,0.9472,0.8000,20,0.8500,0.3000
ridge,2026-01-19T11:00:00,,257.7290,522.80,74.8566,89,128,0.8411,0.9567,0.8000,20,0.8500,0.3000
ridge,2026-01-19T11:30:00,,258.3949,523.23,75.1113,89,128,0.8439,0.9534,0.8000,20,0.8500,0.3000
ridge,2026-01-19T12:00:00,,257.8079,522.59,74.8484,89,128,0.8410,0.9568,0.8000,20,0.8500,0.3000
ridge,2026-01-19T12:30:00,,258.2354,525.07,75.3291,89,128,0.8464,0.9503,0.8000,20,0.8500,0.3000
ridge,2026-01-19T13:00:00,,268.5409,524.91,78.3113,93,133,0.8421,0.9598,0.8000,20,0.8500,0.3000
ridge,2026-01-19T13:30:00,,277.5933,525.27,81.0056,96,138,0.8438,0.9608,0.8000,20,0.8500,0.3000
ridge,2026-01-19T14:00:00,,274.8048,523.02,79.8490,94,135,0.8495,0.9523,0.8000,20,0.8500,0.3000
ridge,2026-01-19T14:30:00,,269.8796,525.01,78.7162,93,133,0.8464,0.9548,0.8000,20,0.8500,0.3000
ridge,2026-01-19T15:00:00,,279.9128,526.36,81.8523,97,139,0.8438,0.9617,0.8000,20,0.8500,0.3000
ridge,2026-01-19T15:30:00,,270.4116,528.03,79.3250,94,135,0.8439,0.9586,0.8000,20,0.8500,0.3000
ridge,2026-01-19T16:00:00,,271.6741,528.15,79.7143,94,135,0.8480,0.9538,0.8000,20,0.8500,0.3000
ridge,2026-01-19T16:30:00,,264.2529,529.49,77.7325,92,132,0.8449,0.9553,0.8000,20,0.8500,0.3000
ridge,2026-01-19T17:00:00,,252.9423,528.40,74.2529,88,126,0.8438,0.9521,0.8000,20,0.8500,0.3000
ridge,2026-01-19T17:30:00,,248.6095,528.35,72.9743,86,123,0.8485,0.9434,0.8000,20,0.8500,0.3000
ridge,2026-01-19T18:00:00,,234.2277,528.94,68.8293,81,116,0.8497,0.9344,0.8000,20,0.8500,0.3000
ridge,2026-01-19T18:30:00,,218.0611,534.07,64.7001,77,110,0.8403,0.9416,0.8000,20,0.8500,0.3000
ridge,2026-01-19T19:00:00,,225.2375,535.61,67.0220,79,113,0.8484,0.9329,0.8000,20,0.8500,0.3000
ridge,2026-01-19T19:30:00,,215.8605,537.12,64.4124,76,109,0.8475,0.9291,0.8000,20,0.8500,0.3000
ridge,2026-01-19T20:00:00,,201.9118,539.89,60.5613,72,103,0.8411,0.9317,0.8000,20,0.8500,0.3000
ridge,2026-01-19T20:30:00,,190.3770,539.97,57.1097,68,98,0.8398,0.9261,0.8000,20,0.8500,0.3000
ridge,2026-01-19T21:00:00,,186.4019,541.37,56.0626,66,95,0.8494,0.9053,0.8000,20,0.8500,0.3000
ridge,2026-01-19T21:30:00,,178.2827,542.55,53.7369,64,92,0.8396,0.9179,0.8000,20,0.8500,0.3000
ridge,2026-01-19T22:00:00,,172.2187,549.45,52.5699,62,89,0.8479,0.8978,0.8000,20,0.8500,0.3000
ridge,2026-01-19T22:30:00,,163.8735,552.68,50.3167,60,86,0.8386,0.9096,0.8000,20,0.8500,0.3000
ridge,2026-01-19T23:00:00,,144.6923,554.53,44.5754,53,76,0.8410,0.8850,0.8000,20,0.8500,0.3000
ridge,2026-01-19T23:30:00,,136.1274,557.29,42.1455,50,72,0.8429,0.8708,0.8000,20,0.8500,0.3000
ridge,2026-01-20T00:00:00,,154.4004,558.00,47.8645,57,82,0.8397,0.8993,0.8000,20,0.8500,0.3000
ridge,2026-01-20T00:30:00,,141.8612,558.54,44.0194,52,75,0.8465,0.8700,0.8000,20,0.8500,0.3000
ridge,2026-01-20T01:00:00,,129.1859,560.14,40.2011,48,69,0.8375,0.8745,0.8000,20,0.8500,0.3000
ridge,2026-01-20T01:30:00,,125.9261,559.95,39.1735,47,68,0.8335,0.8789,0.8000,20,0.8500,0.3000
ridge,2026-01-20T02:00:00,,116.0763,560.59,36.1509,43,62,0.8407,0.8473,0.8000,20,0.8500,0.3000
ridge,2026-01-20T02:30:00,,109.9429,558.79,34.1306,41,59,0.8325,0.8563,0.8000,20,0.8500,0.3000
ridge,2026-01-20T03:00:00,,112.5480,557.34,34.8487,41,59,0.8500,0.8158,0.8000,20,0.8500,0.3000
ridge,2026-01-20T03:30:00,,106.7779,554.64,32.9019,39,56,0.8436,0.8214,0.8000,20,0.8500,0.3000
ridge,2026-01-20T04:00:00,,108.6750,552.22,33.3401,40,58,0.8335,0.8498,0.8000,20,0.8500,0.3000
ridge,2026-01-20T04:30:00,,117.1495,550.21,35.8094,43,62,0.8328,0.8650,0.8000,20,0.8500,0.3000
ridge,2026-01-20T05:00:00,,122.9307,541.65,36.9919,44,63,0.8407,0.8530,0.8000,20,0.8500,0.3000
ridge,2026-01-20T05:30:00,,130.1598,536.68,38.8081,46,66,0.8437,0.8552,0.8000,20,0.8500,0.3000
ridge,2026-01-20T06:00:00,,143.4884,528.98,42.1678,50,72,0.8434,0.8718,0.8000,20,0.8500,0.3000
ridge,2026-01-20T06:30:00,,163.0779,523.64,47.4413,56,80,0.8472,0.8841,0.8000,20,0.8500,0.3000
ridge,2026-01-20T07:00:00,,176.9654,519.57,51.0807,61,88,0.8374,0.9160,0.8000,20,0.8500,0.3000
ridge,2026-01-20T07:30:00,,194.5047,520.58,56.2530,67,96,0.8396,0.9256,0.8000,20,0.8500,0.3000
ridge,2026-01-20T08:00:00,,212.4028,511.52,60.3597,72,103,0.8383,0.9373,0.8000,20,0.8500,0.3000
ridge,2026-01-20T08:30:00,,232.0999,514.51,66.3426,79,113,0.8398,0.9462,0.8000,20,0.8500,0.3000
ridge,2026-01-20T09:00:00,,262.6682,518.18,75.6160,89,128,0.8496,0.9464,0.8000,20,0.8500,0.3000
ridge,2026-01-20T09:30:00,,255.2528,520.05,73.7465,87,125,0.8477,0.9464,0.8000,20,0.8500,0.3000
ridge,2026-01-20T10:00:00,,273.9551,521.81,79.4183,94,135,0.8449,0.9578,0.8000,20,0.8500,0.3000
ridge,2026-01-20T10:30:00,,264.3960,522.91,76.8078,91,130,0.8440,0.9555,0.8000,20,0.8500,0.3000
ridge,2026-01-20T11:00:00,,281.4709,522.80,81.7524,97,139,0.8428,0.9629,0.8000,20,0.8500,0.3000
ridge,2026-01-20T11:30:00,,285.0330,523.23,82.8546,98,140,0.8455,0.9610,0.8000,20,0.8500,0.3000
ridge,2026-01-20T12:00:00,,289.9754,522.59,84.1874,100,143,0.8419,0.9664,0.8000,20,0.8500,0.3000
